LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-53.133.047;-18.543.548;costa rica;Centro-Oeste;MS;5003256.0;96.8;98.7;98.5;100.0;0.0;100.0;88.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.252.476;-12.028.597;cotegipe;Nordeste;BA;2909406.0;61.1;63.0;59.4;100.0;0.0;85.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.931.846;-23.603.514;cotia;Sudeste;SP;3513009.0;96.1;96.7;95.9;95.8;95.1;95.5;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.300.278;-28.121.342;coxilha;Sul;RS;4305975.0;93.8;87.5;92.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.758.056;-18.508.411;coxim;Centro-Oeste;MS;5003306.0;87.0;82.9;96.1;99.3;100.0;100.0;90.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.660.483;-7.628.797;coxixola;Nordeste;PB;2504850.0;100.0;100.0;87.0;70.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.940.839;-7.231.753;crato;Nordeste;CE;2304202.0;86.1;88.5;93.3;98.7;100.0;98.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.730.042;-21.340.431;cravinhos;Sudeste;SP;3513108.0;94.7;97.0;98.9;98.0;0.0;97.5;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.100.035;-27.498.012;crissiumal;Sul;RS;4306007.0;91.7;95.0;98.6;100.0;100.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.518.504;-20.875.233;cristais;Sudeste;MG;3120201.0;94.7;96.6;91.3;93.3;0.0;95.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.423.806;-20.402.492;cristais paulista;Sudeste;SP;3513207.0;87.9;96.3;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.204.941;-30.999.345;cristal;Sul;RS;4306056.0;94.7;93.3;98.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.249.184;-2.745.363;cristal do sul;Sul;RS;4306072.0;84.2;72.7;95.2;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.606.818;-16.769.434;cristalina;Centro-Oeste;GO;5206206.0;94.9;94.8;95.3;98.4;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.797.836;-20.840.852;cristiano otoni;Sudeste;MG;3120409.0;81.8;81.8;94.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.262.809;-22.208.321;cristina;Sudeste;MG;3120508.0;97.6;95.7;100.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.224.415;-8.820.186;cristino castro;Nordeste;PI;2203107.0;53.3;58.8;81.4;84.2;50.0;85.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.171.279;-2.916.708;cruz;Nordeste;CE;2304251.0;96.7;97.4;94.4;97.6;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.605.241;-28.642.447;cruz alta;Sul;RS;4306106.0;68.4;72.4;93.6;97.4;97.3;100.0;96.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.100.736;-12.663.786;cruz das almas;Nordeste;BA;2909802.0;70.4;71.9;85.3;95.9;97.5;96.9;42.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.134.771;-26.017.269;cruz machado;Sul;PR;4106803.0;93.5;92.9;98.4;97.3;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.648.143;-27.664.888;cruzaltense;Sul;RS;4306130.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.961.732;-2.257.775;cruzeiro;Sudeste;SP;3513405.0;96.7;100.0;98.6;98.9;98.6;98.3;95.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.673.393;-18.938.647;cruzeiro da fortaleza;Sudeste;MG;3120706.0;100.0;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.081.822;-23.776.905;cruzeiro do oeste;Sul;PR;4106605.0;80.2;85.4;82.6;96.9;100.0;97.1;95.2;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-72.672.531;-763.069;cruzeiro do sul;Norte;AC;1200203.0;62.2;46.5;79.9;92.7;100.0;84.4;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-72.672.531;-763.069;cruzeiro do sul;Sul;PR;4106704.0;95.7;100.0;96.7;100.0;0.0;80.0;100.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-72.672.531;-763.069;cruzeiro do sul;Sul;RS;4306205.0;90.8;89.2;86.8;97.1;0.0;0.0;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-52.163.978;-22.965.175;cruzeiro do sul;Norte;AC;1200203.0;62.2;46.5;79.9;92.7;100.0;84.4;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-52.163.978;-22.965.175;cruzeiro do sul;Sul;PR;4106704.0;95.7;100.0;96.7;100.0;0.0;80.0;100.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-52.163.978;-22.965.175;cruzeiro do sul;Sul;RS;4306205.0;90.8;89.2;86.8;97.1;0.0;0.0;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-51.991.576;-29.508.291;cruzeiro do sul;Norte;AC;1200203.0;62.2;46.5;79.9;92.7;100.0;84.4;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-51.991.576;-29.508.291;cruzeiro do sul;Sul;PR;4106704.0;95.7;100.0;96.7;100.0;0.0;80.0;100.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-51.991.576;-29.508.291;cruzeiro do sul;Sul;RS;4306205.0;90.8;89.2;86.8;97.1;0.0;0.0;0.0;Campinas/Katukina;Katukina;Tradicionalmente ocupada;Sim;sim
-36.791.705;-6.413.176;cruzeta;Nordeste;RN;2403004.0;95.2;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.444.247;-23.993.328;cruzmaltina;Sul;PR;4106852.0;100.0;100.0;92.5;90.9;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.634.793;-6.862.361;cubati;Nordeste;PB;2505006.0;60.0;88.9;90.6;77.8;0.0;82.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.525.741;-6.895.814;cuitegi;Nordeste;PB;2505204.0;82.6;85.7;91.5;80.0;0.0;95.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-62.587.175;-9.378.193;cujubim;Norte;RO;1100940.0;95.0;93.3;95.5;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.156.677;-18.261.382;cumari;Centro-Oeste;GO;5206602.0;90.9;100.0;94.1;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.694.699;-8.015.032;cumaru;Nordeste;PE;2604908.0;84.4;77.8;85.0;100.0;0.0;90.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.771.578;-7.811.107;cumaru do norte;Norte;PA;1502764.0;86.7;86.4;86.0;100.0;0.0;92.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.187.899;-10.357.025;cumbe;Nordeste;SE;2801900.0;58.3;57.1;97.4;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.958.027;-2.307.475;cunha;Sudeste;SP;3513603.0;93.2;94.4;97.6;97.5;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.103.126;-18.966.642;cuparaque;Sudeste;MG;3120839.0;100.0;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.950.257;-8.611.283;cupira;Nordeste;PE;2605004.0;39.5;51.2;79.6;97.5;0.0;86.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.271.848;-25.432.956;curitiba;Sul;PR;4106902.0;80.5;87.3;97.9;98.6;97.3;98.5;99.8;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-50.582.601;-27.282.983;curitibanos;Sul;SC;4204806.0;76.5;76.9;92.5;90.7;92.9;80.6;66.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.403.002;-9.012.434;currais;Nordeste;PI;2203230.0;13.8;23.1;43.5;86.7;50.0;44.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.516.219;-6.264.672;currais novos;Nordeste;RN;2403103.0;80.3;85.5;88.4;98.8;100.0;97.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.267.057;-671.743;curral de cima;Nordeste;PB;2505279.0;92.3;90.9;94.1;69.2;0.0;48.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.185.598;-15.939.327;curral de dentro;Sudeste;MG;3120870.0;94.1;100.0;95.5;98.1;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.200.391;-7.538.085;curral velho;Nordeste;PB;2505303.0;71.4;33.3;83.3;100.0;0.0;88.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.791.523;-1.809.423;curralinho;Norte;PA;1502806.0;53.1;48.1;80.5;98.7;0.0;81.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.832.211;-5.620.453;curralinhos;Nordeste;PI;2203255.0;100.0;100.0;96.0;86.7;0.0;96.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.867.762;-1.825.521;cururupu;Nordeste;MA;2103703.0;60.7;59.4;75.3;94.7;0.0;76.6;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.428.399;-18.755.481;curvelo;Sudeste;MG;3120904.0;75.8;85.6;95.9;96.5;90.6;94.7;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.801.626;0.971078;cutias;Norte;AP;1600212.0;90.9;93.8;88.2;96.9;0.0;89.5;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.656.715;-18.453.303;datas;Sudeste;MG;3121001.0;63.2;60.0;88.3;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.852.249;-28.384.612;david canabarro;Sul;RS;4306304.0;95.5;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.272.596;-22.502.009;delfim moreira;Sudeste;MG;3121100.0;92.9;91.7;97.4;98.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.999.233;-9.384.574;delmiro gouveia;Nordeste;AL;2702405.0;69.7;74.7;82.7;94.3;0.0;96.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.772.971;-19.977.473;delta;Sudeste;MG;3121258.0;48.4;59.1;87.2;86.4;0.0;91.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-57.053.777;-14.733.816;denise;Centro-Oeste;MT;5103452.0;100.0;100.0;100.0;100.0;0.0;100.0;66.7;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.261.542;-5.908.962;deputado irapuan pinheiro;Nordeste;CE;2304269.0;87.9;81.3;100.0;95.2;0.0;92.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.865.119;-27.265.391;derrubadas;Sul;RS;4306320.0;92.3;85.7;96.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.620.664;-21.909.083;descalvado;Sudeste;SP;3513702.0;69.7;98.6;98.1;97.8;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.504.629;-2.681.787;descanso;Sul;SC;4204905.0;85.3;75.0;91.6;90.6;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.972.069;-21.460.204;descoberto;Sudeste;MG;3121308.0;100.0;100.0;94.9;95.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.092.169;-7.291.448;desterro;Nordeste;PB;2505402.0;70.6;70.0;94.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.343.666;-20.654.631;desterro de entre rios;Sudeste;MG;3121407.0;78.6;72.7;95.5;97.5;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-435.196;-21.147.179;desterro do melo;Sudeste;MG;3121506.0;90.0;100.0;96.6;95.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.048.209;-28.226.876;dezesseis de novembro;Sul;RS;4306353.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.623.381;-23.689.295;diadema;Sudeste;SP;3513801.0;92.7;97.9;96.8;97.5;93.4;98.7;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.265.044;-7.423.583;diamante;Nordeste;PB;2505600.0;45.0;63.6;84.3;78.6;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.864.111;-22.657.206;diamante do norte;Sul;PR;4107108.0;94.1;100.0;97.1;95.7;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.688.191;-25.035.192;diamante do sul;Sul;PR;4107124.0;50.0;62.5;93.5;96.8;0.0;0.0;50.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.103.626;-24.942.162;diamante d'oeste;Sul;PR;4107157.0;68.2;60.0;85.2;94.1;0.0;80.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.594.457;-18.242.093;diamantina;Sudeste;MG;3121605.0;81.3;87.0;96.1;97.2;97.0;97.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-56.433.566;-14.401.323;diamantino;Centro-Oeste;MT;5103502.0;93.1;88.1;95.1;93.6;100.0;93.0;80.0;Estação Parecis;Paresí;Tradicionalmente ocupada;Não;sim
-38.297.994;-12.604.368;dias d'ãvila;Nordeste;BA;2910057.0;72.1;68.4;78.0;83.0;71.4;93.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.421.356;-29.701.964;dilermando de aguiar;Sul;RS;4306379.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.196.577;-20.487.506;diogo de vasconcelos;Sudeste;MG;3121704.0;100.0;100.0;96.2;88.5;0.0;95.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.258.893;-16.231.709;diorama;Centro-Oeste;GO;5207105.0;50.0;80.0;94.1;87.5;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.606.056;-20.464.413;dirce reis;Sudeste;SP;3513850.0;83.3;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.243.957;-93.352;dirceu arcoverde;Nordeste;PI;2203354.0;21.2;17.4;48.7;80.0;100.0;46.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.149.345;-10.677.376;divina pastora;Nordeste;SE;2802007.0;78.9;90.0;97.8;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.147.739;-20.612.977;divino;Sudeste;MG;3122009.0;93.6;93.1;96.9;98.9;0.0;96.9;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.483.254;-18.773.128;divino das laranjeiras;Sudeste;MG;3122108.0;93.3;100.0;97.9;100.0;0.0;90.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.340.024;-1.572.394;divisa alegre;Sudeste;MG;3122355.0;20.0;36.4;92.5;93.8;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.202.941;-21.517.264;divisa nova;Sudeste;MG;3122405.0;90.0;100.0;97.4;91.7;0.0;93.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.400.243;-21.514.804;dobrada;Sudeste;SP;3514007.0;64.3;70.3;96.2;100.0;0.0;94.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.835.103;-28.975.205;dois lajeados;Sul;RS;4306452.0;70.0;100.0;95.7;91.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-3.708.985;-9.385.671;dois riachos;Nordeste;AL;2702504.0;8.3;7.1;56.0;100.0;0.0;14.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.054.836;-2.574.601;dois vizinhos;Sul;PR;4107207.0;90.8;90.6;97.9;99.5;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.917.481;-15.807.455;dom aquino;Centro-Oeste;MT;5103601.0;100.0;100.0;95.3;97.0;0.0;92.3;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.627.145;-1.665.075;dom bosco;Sudeste;MG;3122470.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.110.324;-19.379.163;dom cavati;Sudeste;MG;3122504.0;92.9;92.9;96.1;91.3;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.555.915;-4.290.778;dom eliseu;Norte;PA;1502939.0;76.1;77.1;78.6;97.6;100.0;97.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.652.385;-6.957.902;dom expedito lopes;Nordeste;PI;2203404.0;83.3;88.9;96.5;86.4;50.0;87.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.103.934;-30.708.598;dom feliciano;Sul;RS;4306502.0;100.0;100.0;99.1;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.261.348;-1.896.455;dom joaquim;Sudeste;MG;3122603.0;86.7;83.3;94.8;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.188.094;-12.911.489;dom macedo costa;Nordeste;BA;2910206.0;84.2;78.6;93.5;87.5;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.467.413;-30.981.267;dom pedrito;Sul;RS;4306601.0;66.7;72.1;84.8;96.7;100.0;96.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.444.001;-5.038.448;dom pedro;Nordeste;MA;2103802.0;45.3;50.7;63.6;98.2;0.0;94.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.659.396;-20.364.239;domingos martins;Sudeste;ES;3201902.0;92.2;90.6;94.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.716.898;-26.986.301;dona emma;Sul;SC;4205100.0;100.0;100.0;88.4;81.8;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.362.333;-29.624.852;dona francisca;Sul;RS;4306700.0;91.7;87.5;96.9;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
